Date,Mkt-RF,SMB,HML,RF,Mkt
19960207,0.0036,-0.0073,0.0021,0.0002,0.0038
19960208,0.008,-0.0048,-0.0005,0.0002,0.0082
19960209,0.0008,0.0019,-0.0006,0.0002,0.001
19960212,0.0054,-0.006,0.001,0.0002,0.0056
19960213,-0.002,-0.0038,0.0053,0.0002,-0.0018
19960214,-0.0046,0.0087,0.0002,0.0002,-0.0044
19960215,-0.0031,0.0035,0.0011,0.0002,-0.0029
19960216,-0.0039,0.0078,-0.0006,0.0002,-0.0037
19960220,-0.0105,0.0034,-0.0015,0.0002,-0.0103
19960221,0.0105,-0.0035,-0.005,0.0002,0.0107
19960222,0.0157,-0.0048,-0.0066,0.0002,0.0159
19960223,0.0008,0.0006,0.0017,0.0002,0.001
19960226,-0.0105,0.0101,0.0018,0.0002,-0.0103
19960227,-0.0044,0.0028,0.0017,0.0002,-0.0042
19960228,-0.0019,0.0037,0.0033,0.0002,-0.0017
19960229,-0.006,0.0062,-0.0002,0.0002,-0.0058
19960301,0.0025,-0.0059,0.0055,0.00019,0.00269
19960304,0.0092,-0.0059,-0.0002,0.00019,0.00939
19960305,0.0068,-0.0038,-0.0043,0.00019,0.00699
19960306,-0.0038,0.0045,0.0025,0.00019,-0.00361
19960307,0.0018,-0.0007,-0.002,0.00019,0.00199
19960308,-0.0291,0.0068,-0.0001,0.00019,-0.02891
19960311,0.0092,0.0011,-0.0111,0.00019,0.00939
19960312,-0.0049,0.0028,0.0001,0.00019,-0.00471
19960313,0.0042,0.0029,0.0004,0.00019,0.00439
19960314,0.0041,0.0018,-0.0006,0.00019,0.00429
19960315,0.0017,-0.0002,-0.0033,0.00019,0.00189
19960318,0.0147,-0.0068,-0.0009,0.00019,0.01489
19960319,-0.0015,0.0022,0.0021,0.00019,-0.00131
19960320,-0.0028,0.0017,0.0043,0.00019,-0.00261
19960321,-0.0009,0.0033,-0.0006,0.00019,-0.00071
19960322,0.002,-0.0004,0.0004,0.00019,0.00219
19960325,-0.003,-0.0043,0.0094,0.00019,-0.00281
19960326,0.0028,-0.0034,0.0007,0.00019,0.00299
19960327,-0.0034,0.006,0.0013,0.00019,-0.00321
19960328,0.0004,0.0012,0.0002,0.00019,0.00059
19960329,-0.0021,0.0114,-0.0003,0.00019,-0.00191
19960401,0.0104,-0.0072,-0.0024,0.00022,0.01062
19960402,0.0021,0.0021,-0.0018,0.00022,0.00232
19960403,0.0013,0.0028,-0.0005,0.00022,0.00152
19960404,0.0004,0.0024,-0.0003,0.00022,0.00062
19960408,-0.0167,0.0078,-0.0043,0.00022,-0.01648
19960409,-0.0013,0.0053,0.002,0.00022,-0.00108
19960410,-0.0119,0.0106,-0.0048,0.00022,-0.01168
19960411,-0.0054,0.003,-0.0016,0.00022,-0.00518
19960412,0.0083,-0.0056,0.0026,0.00022,0.00852
19960415,0.0081,0.0001,-0.0037,0.00022,0.00832
19960416,0.0049,0.003,-0.009,0.00022,0.00512
19960417,-0.0049,0.0038,0.002,0.00022,-0.00468
19960418,0.0047,0.0042,-0.0026,0.00022,0.00492
19960419,0.0022,0.0023,-0.0024,0.00022,0.00242
19960422,0.0057,0.0024,-0.0058,0.00022,0.00592
19960423,0.006,0.0017,-0.0014,0.00022,0.00622
19960424,-0.0001,0.0037,-0.0028,0.00022,0.00012
19960425,0.0045,0.0013,-0.0022,0.00022,0.00472
19960426,0.0015,0.0033,0.0012,0.00022,0.00172
19960429,0.0009,0.002,-0.0022,0.00022,0.00112
19960430,0.0003,0.0013,0.001,0.00022,0.00052
19960501,0.0022,0.0054,-0.0003,0.00019,0.00239
19960502,-0.0161,0.0073,-0.0003,0.00019,-0.01591
19960503,-0.0011,0.0057,-0.0016,0.00019,-0.00091
19960506,-0.0016,0.004,-0.0028,0.00019,-0.00141
19960507,-0.0041,0,0.0016,0.00019,-0.00391
19960508,0.0061,-0.0119,0.0047,0.00019,0.00629
19960509,0.0025,0.0058,-0.0017,0.00019,0.00269
19960510,0.0109,-0.0023,0.0004,0.00019,0.01109
19960513,0.0131,-0.004,-0.0058,0.00019,0.01329
19960514,0.0072,0.0018,-0.0013,0.00019,0.00739
19960515,-0.0002,0.003,-0.0015,0.00019,-0.00001
19960516,0.0005,0.0036,-0.0048,0.00019,0.00069
19960517,0.0055,0,0.0024,0.00019,0.00569
19960520,0.0059,0.0018,-0.0019,0.00019,0.00609
19960521,-0.0007,0.0012,0.0021,0.00019,-0.00051
19960522,0.0062,-0.0027,0.0056,0.00019,0.00639
19960523,-0.0026,0.0032,-0.0005,0.00019,-0.00241
19960524,0.0024,-0.0007,-0.0032,0.00019,0.00259
19960528,-0.0089,0.0012,-0.0002,0.00019,-0.00871
19960529,-0.0068,0,0.0059,0.00019,-0.00661
19960530,0.0051,-0.0005,-0.0018,0.00019,0.00529
19960531,-0.0018,0.0085,-0.0034,0.00019,-0.00161
19960603,-0.0025,0.0008,0.0002,0.0002,-0.0023
19960604,0.0068,-0.0061,0.0012,0.0002,0.007
19960605,0.0072,-0.0056,-0.0004,0.0002,0.0074
19960606,-0.0077,0.0007,0.0055,0.0002,-0.0075
19960607,-0.0021,-0.0036,-0.0066,0.0002,-0.0019
19960610,-0.0012,0.004,0.0014,0.0002,-0.001
19960611,-0.0012,0.0005,0.0012,0.0002,-0.001
19960612,-0.0008,0.0028,0.0003,0.0002,-0.0006
19960613,-0.0029,-0.005,0.0033,0.0002,-0.0027
19960614,-0.0045,-0.0013,0.0048,0.0002,-0.0043
19960617,-0.0021,-0.0032,0.0031,0.0002,-0.0019
19960618,-0.0078,-0.0105,0.0079,0.0002,-0.0076
19960619,-0.0012,-0.0031,-0.0006,0.0002,-0.001
19960620,-0.0032,-0.0068,-0.0012,0.0002,-0.003
19960621,0.0058,-0.0019,-0.0048,0.0002,0.006
19960624,0.0033,0.0013,-0.0001,0.0002,0.0035
19960625,-0.0025,-0.0058,0.0042,0.0002,-0.0023
19960626,-0.0082,-0.0082,0.0075,0.0002,-0.008
19960627,0.006,-0.001,-0.0013,0.0002,0.0062
19960628,0.0073,0.0112,-0.0016,0.0002,0.0075
19960701,0.0075,-0.0037,-0.0004,0.0002,0.0077
19960702,-0.0029,0.0013,0.0034,0.0002,-0.0027
19960703,-0.0035,-0.0022,0.0051,0.0002,-0.0033
19960705,-0.0205,0.0081,0.004,0.0002,-0.0203
19960708,-0.0086,-0.0008,0.0026,0.0002,-0.0084
19960709,0.0032,-0.0046,0.0015,0.0002,0.0034
19960710,-0.0021,-0.0121,0.0096,0.0002,-0.0019
19960711,-0.0187,-0.0109,0.0158,0.0002,-0.0185
19960712,0,-0.0039,0.0036,0.0002,0.0002
19960715,-0.0269,-0.0054,0.0216,0.0002,-0.0267
19960716,-0.0053,-0.0118,0.0014,0.0002,-0.0051
19960717,0.0142,0.0169,-0.0182,0.0002,0.0144
19960718,0.016,0.0009,-0.0124,0.0002,0.0162
19960719,-0.0079,0.004,0.0033,0.0002,-0.0077
19960722,-0.0095,-0.0052,0.0085,0.0002,-0.0093
19960723,-0.0146,-0.0088,0.0168,0.0002,-0.0144
19960724,-0.0026,-0.0144,0.0014,0.0002,-0.0024
19960725,0.0092,0.0054,-0.0081,0.0002,0.0094
19960726,0.009,0.0024,-0.0083,0.0002,0.0092
19960729,-0.0079,0.0024,0.0066,0.0002,-0.0077
19960730,0.0048,-0.0048,0.0004,0.0002,0.005
19960731,0.0073,0.0014,-0.0043,0.0002,0.0075
19960801,0.0157,-0.0061,-0.0042,0.00019,0.01589
19960802,0.0185,-0.0054,-0.0071,0.00019,0.01869
19960805,-0.0029,0.0037,0.0009,0.00019,-0.00271
19960806,0.0031,-0.0009,-0.0032,0.00019,0.00329
19960807,0.0039,0.0042,-0.0049,0.00019,0.00409
19960808,-0.0017,0.0008,0.0021,0.00019,-0.00151
19960809,-0.0028,0.0007,0.0039,0.00019,-0.00261
19960812,0.0054,-0.0061,-0.0004,0.00019,0.00559
19960813,-0.0079,0.0027,0.0026,0.00019,-0.00771
19960814,0.0039,-0.0007,0.0001,0.00019,0.00409
19960815,0.0008,0.0013,0.0016,0.00019,0.00099
19960816,0.0041,-0.0015,0.0041,0.00019,0.00429
19960819,0.0007,-0.002,0.003,0.00019,0.00089
19960820,-0.0016,0.0005,0.0041,0.00019,-0.00141
19960821,-0.0009,0.0001,0.0002,0.00019,-0.00071
19960822,0.0086,-0.0002,-0.0058,0.00019,0.00879
19960823,-0.0036,0.006,-0.0012,0.00019,-0.00341
19960826,-0.0037,0.0027,0.0021,0.00019,-0.00351
19960827,0.0041,0.0026,-0.0043,0.00019,0.00429
19960828,0,0.0064,-0.0023,0.00019,0.00019
19960829,-0.0095,0.007,0.002,0.00019,-0.00931
19960830,-0.0063,0.0074,-0.0004,0.00019,-0.00611
19960903,0.0015,-0.0038,0,0.00022,0.00172
19960904,0.0015,0.0021,0.0027,0.00022,0.00172
19960905,-0.0098,0.002,0.006,0.00022,-0.00958
19960906,0.0099,-0.0017,-0.0046,0.00022,0.01012
19960909,0.0098,-0.0056,-0.0022,0.00022,0.01002
19960910,0.0004,0.0008,-0.0013,0.00022,0.00062
19960911,0.0042,-0.0033,0.0007,0.00022,0.00442
19960912,0.0062,-0.001,-0.003,0.00022,0.00642
19960913,0.0129,-0.0058,-0.0071,0.00022,0.01312
19960916,0.0048,-0.0027,-0.0001,0.00022,0.00502
19960917,-0.0012,0.0019,-0.0042,0.00022,-0.00098
19960918,-0.0018,0.0017,-0.0009,0.00022,-0.00158
19960919,0.0018,-0.0017,-0.0048,0.00022,0.00202
19960920,0.005,-0.0006,-0.0015,0.00022,0.00522
19960923,-0.002,-0.0017,0.0019,0.00022,-0.00178
19960924,-0.0003,0.003,-0.0025,0.00022,-0.00008
19960925,0.0015,0.0031,-0.0024,0.00022,0.00172
19960926,0.002,0.0025,-0.0043,0.00022,0.00222
19960927,0.0006,0.0006,0.0006,0.00022,0.00082
19960930,0.0019,0.0002,0.0011,0.00022,0.00212
19961001,0.0002,-0.0061,0.0066,0.00018,0.00038
19961002,0.0073,0.0001,-0.0008,0.00018,0.00748
19961003,-0.0017,0.0002,0.0008,0.00018,-0.00152
19961004,0.011,-0.0081,-0.0007,0.00018,0.01118
19961007,0.0018,-0.0032,0.0012,0.00018,0.00198
19961008,-0.0044,0.0005,0.0026,0.00018,-0.00422
19961009,-0.0051,0.0033,0.0013,0.00018,-0.00492
19961010,-0.0023,0.0039,-0.0004,0.00018,-0.00212
19961011,0.007,-0.0036,-0.0016,0.00018,0.00718
19961014,0.0044,-0.0018,-0.0025,0.00018,0.00458
19961015,-0.0017,0.0012,0.0013,0.00018,-0.00152
19961016,0.0009,-0.0026,0.0003,0.00018,0.00108
19961017,0.0024,-0.0046,0.0045,0.00018,0.00258
19961018,0.0035,-0.0049,0.0027,0.00018,0.00368
19961021,-0.0028,-0.0045,0.008,0.00018,-0.00262
19961022,-0.0067,-0.0043,0.0056,0.00018,-0.00652
19961023,-0.0001,-0.0013,0.0006,0.00018,0.00008
19961024,-0.0048,0.0056,0.0026,0.00018,-0.00462
19961025,-0.0021,0.0012,0.0048,0.00018,-0.00192
19961028,-0.0062,-0.0044,0.0062,0.00018,-0.00602
19961029,0.0025,-0.0111,0.0079,0.00018,0.00268
19961030,-0.0003,-0.0009,0.002,0.00018,-0.00012
19961031,0.0063,0.0011,-0.0036,0.00018,0.00648
19961101,-0.0018,-0.0033,0.0022,0.0002,-0.0016
19961104,0.0027,-0.0045,0.0047,0.0002,0.0029
19961105,0.0086,-0.0095,-0.0011,0.0002,0.0088
19961106,0.0139,-0.0059,-0.0055,0.0002,0.0141
19961107,0.0041,0.0024,-0.0052,0.0002,0.0043
19961108,0.0034,-0.0026,-0.0011,0.0002,0.0036
19961111,0.0017,0.0014,0.0001,0.0002,0.0019
19961112,-0.0023,0.0019,0.0032,0.0002,-0.0021
19961113,0.0018,-0.0004,-0.0022,0.0002,0.002
19961114,0.006,-0.0035,0.0007,0.0002,0.0062
19961115,0.0006,-0.0039,0.003,0.0002,0.0008
19961118,-0.0017,-0.0028,0.008,0.0002,-0.0015
19961119,0.0054,-0.0059,0.0052,0.0002,0.0056
19961120,0.002,-0.0009,0.0006,0.0002,0.0022
19961121,-0.002,0.0004,0.0022,0.0002,-0.0018
19961122,0.0074,-0.0011,-0.0013,0.0002,0.0076
19961125,0.0099,-0.0058,0.0015,0.0002,0.0101
19961126,-0.0019,-0.0006,0.0005,0.0002,-0.0017
19961127,0.0002,0.0037,-0.0006,0.0002,0.0004
19961129,0.0027,0.0025,-0.0016,0.0002,0.0029
19961202,0.0006,0.002,-0.0016,0.00022,0.00082
19961203,-0.0074,0.015,-0.0007,0.00022,-0.00718
19961204,-0.0033,0.0036,0.0003,0.00022,-0.00308
19961205,-0.0007,0.005,-0.0017,0.00022,-0.00048
19961206,-0.0074,-0.0041,0.0036,0.00022,-0.00718
19961209,0.0138,0.0013,-0.0067,0.00022,0.01402
19961210,-0.0029,0.0052,0.0047,0.00022,-0.00268
19961211,-0.0091,0,0.0006,0.00022,-0.00888
19961212,-0.0129,0.0121,-0.0003,0.00022,-0.01268
19961213,-0.003,-0.0048,0.0046,0.00022,-0.00278
19961216,-0.0112,0.0011,0.0078,0.00022,-0.01098
19961217,0.0047,-0.0088,0.003,0.00022,0.00492
19961218,0.0083,0.001,-0.0043,0.00022,0.00852
19961219,0.0156,-0.0112,-0.0009,0.00022,0.01582
19961220,0.0029,-0.0025,0.0053,0.00022,0.00312
19961223,-0.0036,-0.001,0.0019,0.00022,-0.00338
19961224,0.0048,-0.0041,-0.0012,0.00022,0.00502
19961226,0.0057,-0.0023,-0.0007,0.00022,0.00592
19961227,0.0017,0.0016,-0.0012,0.00022,0.00192
19961230,-0.0026,0.0011,0.0038,0.00022,-0.00238
19961231,-0.0102,0.021,-0.0038,0.00022,-0.00998
19970102,-0.0075,0.0014,-0.0009,0.0002,-0.0073
19970103,0.0139,-0.0035,-0.0068,0.0002,0.0141
19970106,0.0002,0.0019,-0.0014,0.0002,0.0004
19970107,0.0072,-0.0001,-0.0056,0.0002,0.0074
19970108,-0.0044,0.0044,0.0064,0.0002,-0.0042
19970109,0.0072,-0.0039,-0.0011,0.0002,0.0074
19970110,0.005,-0.0014,-0.0043,0.0002,0.0052
19970113,-0.0007,0.0001,0.0038,0.0002,-0.0005
19970114,0.0111,-0.0092,0.0016,0.0002,0.0113
19970115,-0.0023,0.0005,0.0045,0.0002,-0.0021
19970116,0.0025,-0.002,-0.0035,0.0002,0.0027
19970117,0.0072,-0.0032,-0.0012,0.0002,0.0074
19970120,0.0026,0.0025,-0.0043,0.0002,0.0028
19970121,0.0059,-0.0045,-0.0037,0.0002,0.0061
19970122,0.0044,-0.0046,0.0009,0.0002,0.0046
19970123,-0.0085,0.0092,0.0043,0.0002,-0.0083
19970124,-0.0097,0.0039,0.0011,0.0002,-0.0095
19970127,-0.0072,0.0005,0.0038,0.0002,-0.007
19970128,0.0001,0.0038,-0.0014,0.0002,0.0003
19970129,0.0068,-0.0075,-0.0005,0.0002,0.007
19970130,0.0121,-0.007,-0.0034,0.0002,0.0123
19970131,0.0031,-0.0005,-0.0022,0.0002,0.0033
19970203,-0.0002,0,0.0042,0.0002,0
19970204,0.0012,-0.0061,0.0036,0.0002,0.0014
19970205,-0.0128,0.0042,0.0089,0.0002,-0.0126
19970206,0.0024,-0.0028,0.0001,0.0002,0.0026
19970207,0.0096,-0.0081,-0.0001,0.0002,0.0098
19970210,-0.0065,-0.0011,0.0079,0.0002,-0.0063
19970211,0.0032,-0.0091,0.0042,0.0002,0.0034
19970212,0.0152,-0.0072,-0.0075,0.0002,0.0154
19970213,0.0102,-0.0055,0.0025,0.0002,0.0104
19970214,-0.0022,0.0028,0.0037,0.0002,-0.002
19970218,0.0071,-0.0056,0.0039,0.0002,0.0073
19970219,-0.0032,0.0036,0.0035,0.0002,-0.003
19970220,-0.0117,0.0041,0.0036,0.0002,-0.0115
19970221,-0.0026,0,0.0059,0.0002,-0.0024
19970224,0.0085,-0.0081,0.0006,0.0002,0.0087
19970225,0.0025,-0.0023,0.0026,0.0002,0.0027
19970226,-0.0075,0.0014,0.0018,0.0002,-0.0073
19970227,-0.0127,0.006,0.0075,0.0002,-0.0125
19970228,-0.0049,0.0008,0,0.0002,-0.0047
19970303,0.0039,-0.005,0.0019,0.00021,0.00411
19970304,-0.0029,0.006,0.0037,0.00021,-0.00269
19970305,0.0117,-0.0052,-0.0045,0.00021,0.01191
19970306,-0.0031,0.001,0.0042,0.00021,-0.00289
19970307,0.0067,-0.0058,0.0027,0.00021,0.00691
19970310,0.0085,-0.0049,0.0006,0.00021,0.00871
19970311,-0.0024,0.0044,0.0022,0.00021,-0.00219
19970312,-0.008,-0.0005,0.0066,0.00021,-0.00779
19970313,-0.0166,0.0069,-0.0008,0.00021,-0.01639
19970314,0.0031,-0.0038,-0.0018,0.00021,0.00331
19970317,-0.0011,-0.0085,0.0054,0.00021,-0.00089
19970318,-0.0077,0.0027,0.0022,0.00021,-0.00749
19970319,-0.0065,-0.008,0.0102,0.00021,-0.00629
19970320,-0.002,0.0054,-0.0025,0.00021,-0.00179
19970321,0.0009,-0.0036,0.0013,0.00021,0.00111
19970324,0.0047,-0.0149,0.0068,0.00021,0.00491
19970325,-0.0008,0.0041,-0.0022,0.00021,-0.00059
19970326,0.0023,0.0055,-0.0096,0.00021,0.00251
19970327,-0.019,0.0127,0.0003,0.00021,-0.01879
19970331,-0.0226,0.0072,0.0088,0.00021,-0.02239
19970401,0.0017,-0.0099,0.0048,0.0002,0.0019
19970402,-0.0117,0.0046,0.0004,0.0002,-0.0115
19970403,-0.0002,-0.0037,-0.0027,0.0002,0
19970404,0.0115,0.0032,-0.0136,0.0002,0.0117
19970407,0.0077,0.0028,-0.0019,0.0002,0.0079
19970408,0.0043,-0.0045,0.003,0.0002,0.0045
19970409,-0.0058,0.0094,0.0025,0.0002,-0.0056
19970410,-0.0042,-0.0003,0.0041,0.0002,-0.004
19970411,-0.0248,0.0096,0.0038,0.0002,-0.0246
19970414,0.0055,-0.0068,-0.0024,0.0002,0.0057
19970415,0.0119,-0.0102,0.0021,0.0002,0.0121
19970416,0.0081,-0.0087,-0.0012,0.0002,0.0083
19970417,-0.0011,0.0009,0.0036,0.0002,-0.0009
19970418,0.0042,-0.0007,-0.0016,0.0002,0.0044
19970421,-0.0099,-0.0008,0.0037,0.0002,-0.0097
19970422,0.014,-0.0162,-0.0001,0.0002,0.0142
19970423,-0.0003,0,-0.0031,0.0002,-0.0001
19970424,-0.0022,0.0035,0.0001,0.0002,-0.002
19970425,-0.0095,0.001,0.0047,0.0002,-0.0093
19970428,0.0081,-0.0117,0.003,0.0002,0.0083
19970429,0.0241,-0.0151,-0.0034,0.0002,0.0243
19970430,0.0093,-0.0044,-0.0042,0.0002,0.0095
19970501,-0.001,0.0101,-0.0029,0.00023,-0.00077
19970502,0.0193,0.0048,-0.0067,0.00023,0.01953
19970505,0.0216,0.0017,-0.0151,0.00023,0.02183
19970506,-0.0031,0.0007,0.0048,0.00023,-0.00287
19970507,-0.0118,0.0127,-0.0018,0.00023,-0.01157
19970508,0.0041,-0.0056,-0.0007,0.00023,0.00433
19970509,0.0051,-0.0006,0.0009,0.00023,0.00533
19970512,0.0129,-0.0072,-0.002,0.00023,0.01313
19970513,-0.0045,0.0049,-0.0007,0.00023,-0.00427
19970514,0.0035,-0.003,0.0059,0.00023,0.00373
19970515,0.0058,-0.0007,-0.0083,0.00023,0.00603
19970516,-0.0113,0.0109,0.0037,0.00023,-0.01107
19970519,0.0027,0.0002,-0.0028,0.00023,0.00293
19970520,0.0091,-0.0056,-0.0021,0.00023,0.00933
19970521,-0.0013,0.009,-0.0073,0.00023,-0.00107
19970522,-0.0027,0.0056,0.0041,0.00023,-0.00247
19970523,0.0126,-0.0008,-0.0049,0.00023,0.01283
19970527,0.003,0.0035,-0.01,0.00023,0.00323
19970528,-0.0011,0.0052,0.0001,0.00023,-0.00087
19970529,-0.0028,0.0049,0.0018,0.00023,-0.00257
19970530,0.0055,-0.0035,0.0061,0.00023,0.00573
19970602,-0.0005,0.0092,-0.002,0.00018,-0.00032
19970603,-0.0016,-0.0011,0.0087,0.00018,-0.00142
19970604,-0.0044,0.0046,0.0035,0.00018,-0.00422
19970605,0.0042,-0.0003,0.0023,0.00018,0.00438
19970606,0.0141,-0.0083,-0.0028,0.00018,0.01428
19970609,0.0048,-0.0025,0.0011,0.00018,0.00498
19970610,0.0014,-0.0056,0.0057,0.00018,0.00158
19970611,0.0041,-0.0034,0.001,0.00018,0.00428
19970612,0.0129,-0.0101,0.0014,0.00018,0.01308
19970613,0.0098,-0.0038,-0.0035,0.00018,0.00998
19970616,0.0004,-0.001,-0.0006,0.00018,0.00058
19970617,0.0012,0.0016,-0.0008,0.00018,0.00138
19970618,-0.0038,0.0022,0.006,0.00018,-0.00362
19970619,0.0095,-0.0008,-0.0025,0.00018,0.00968
19970620,-0.0004,-0.0031,-0.0005,0.00018,-0.00022
19970623,-0.0184,0.0141,0.0021,0.00018,-0.01822
19970624,0.0161,-0.0092,-0.0018,0.00018,0.01628
19970625,-0.0071,0.0052,0.0035,0.00018,-0.00692
19970626,-0.005,0.0037,0.0009,0.00018,-0.00482
19970627,0.0042,0.003,-0.0012,0.00018,0.00438
19970630,-0.001,0.0167,-0.0063,0.00018,-0.00082
19970701,0.0055,-0.0099,0.0053,0.00019,0.00569
19970702,0.0117,-0.0116,-0.0017,0.00019,0.01189
19970703,0.012,-0.0077,-0.0024,0.00019,0.01219
19970707,-0.0035,0.004,0.0004,0.00019,-0.00331
19970708,0.0069,-0.0036,-0.0031,0.00019,0.00709
19970709,-0.0095,0.0086,0.0012,0.00019,-0.00931
19970710,0.0057,-0.0019,0.0019,0.00019,0.00589
19970711,0.0044,0.0042,-0.0031,0.00019,0.00459
19970714,0.0024,0.0029,-0.004,0.00019,0.00259
19970715,0.0075,0.0013,-0.0056,0.00019,0.00769
19970716,0.0114,-0.0023,-0.0051,0.00019,0.01159
19970717,-0.0055,0.0014,0.0034,0.00019,-0.00531
19970718,-0.0141,0.0097,0.0034,0.00019,-0.01391
19970721,-0.0041,-0.0008,0.0002,0.00019,-0.00391
19970722,0.0198,-0.0128,-0.0059,0.00019,0.01999
19970723,0.0029,-0.0005,0.0027,0.00019,0.00309
19970724,0.0031,-0.0012,-0.0009,0.00019,0.00329
19970725,-0.0011,0.0018,0.0025,0.00019,-0.00091
19970728,-0.0023,0.0003,0.0056,0.00019,-0.00211
19970729,0.0053,-0.0053,0.0042,0.00019,0.00549
19970730,0.0109,-0.0038,0.0007,0.00019,0.01109
19970731,0.0018,0.0009,0.0019,0.00019,0.00199
19970801,-0.0057,0.0059,0.0014,0.0002,-0.0055
19970804,0.003,0.0003,-0.0008,0.0002,0.0032
19970805,0.0034,0.0069,-0.0065,0.0002,0.0036
19970806,0.0074,-0.0019,0.0003,0.0002,0.0076
19970807,-0.0077,0.0083,0.0024,0.0002,-0.0075
19970808,-0.0181,0.0069,0.0013,0.0002,-0.0179
19970811,0.0016,-0.0069,0.0054,0.0002,0.0018
19970812,-0.0093,0.0063,0.006,0.0002,-0.0091
19970813,-0.0026,0.0028,0.0005,0.0002,-0.0024
19970814,0.0026,-0.0007,-0.0019,0.0002,0.0028
19970815,-0.0206,0.0128,0.006,0.0002,-0.0204
19970818,0.0081,-0.0082,-0.0035,0.0002,0.0083
19970819,0.0138,-0.0016,-0.0051,0.0002,0.014
19970820,0.0136,-0.0015,-0.0047,0.0002,0.0138
19970821,-0.0123,0.0089,0.0031,0.0002,-0.0121
19970822,-0.0028,-0.0012,0.001,0.0002,-0.0026
19970825,-0.0012,0.007,0.0018,0.0002,-0.001
19970826,-0.006,0.0067,0.0035,0.0002,-0.0058
19970827,0.0018,0.0061,-0.0014,0.0002,0.002
19970828,-0.0081,0.0094,0.0046,0.0002,-0.0079
19970829,-0.0021,0.0058,-0.0014,0.0002,-0.0019
19970902,0.0244,-0.0123,-0.0064,0.00021,0.02461
19970903,0.0018,-0.0021,0.0052,0.00021,0.00201
19970904,0.0028,0.0004,-0.0008,0.00021,0.00301
19970905,0.0002,0.0072,0.0011,0.00021,0.00041
19970908,0.0032,0.0026,0.0021,0.00021,0.00341
19970909,0.0027,0.0017,0.0023,0.00021,0.00291
19970910,-0.0122,0.0111,0.0071,0.00021,-0.01199
19970911,-0.0063,0.0069,-0.0008,0.00021,-0.00609
19970912,0.0119,-0.0033,-0.0025,0.00021,0.01211
19970915,-0.0031,0.0037,0.0032,0.00021,-0.00289
19970916,0.0225,-0.0149,-0.003,0.00021,0.02271
19970917,-0.0008,0.0019,0.0038,0.00021,-0.00059
19970918,0.0035,-0.0028,-0.0001,0.00021,0.00371
19970919,0.003,0.0012,-0.0066,0.00021,0.00321
19970922,0.0049,0.0006,-0.0045,0.00021,0.00511
19970923,-0.0028,0.0066,-0.0016,0.00021,-0.00259
19970924,-0.0062,0.0061,0.0038,0.00021,-0.00599
19970925,-0.0061,0.0057,0.0016,0.00021,-0.00589
19970926,0.0064,-0.0039,-0.0009,0.00021,0.00661
19970929,0.0073,-0.0024,-0.0033,0.00021,0.00751
19970930,-0.0043,0.0089,0.0033,0.00021,-0.00409
19971001,0.0062,-0.0053,0.0022,0.00018,0.00638
19971002,0.0055,-0.0011,0.0026,0.00018,0.00568
19971003,0.0048,0.0004,-0.0017,0.00018,0.00498
19971006,0.0068,-0.0022,-0.0009,0.00018,0.00698
19971007,0.0089,-0.0026,-0.0064,0.00018,0.00908
19971008,-0.0061,0.0077,-0.0029,0.00018,-0.00592
19971009,-0.002,0.0042,0.0029,0.00018,-0.00182
19971010,-0.0028,0.006,0.0008,0.00018,-0.00262
19971013,0.001,0.0002,0.0026,0.00018,0.00118
19971014,0.0003,-0.0029,0.0014,0.00018,0.00048
19971015,-0.0033,0.001,-0.0002,0.00018,-0.00312
19971016,-0.0105,-0.0023,0.0065,0.00018,-0.01032
19971017,-0.0131,-0.0054,0.0031,0.00018,-0.01292
19971020,0.011,-0.002,-0.0036,0.00018,0.01118
19971021,0.0165,-0.0063,-0.0038,0.00018,0.01668
19971022,-0.003,0.0032,0.0009,0.00018,-0.00282
19971023,-0.0185,-0.0014,0.0047,0.00018,-0.01832
19971024,-0.0081,0.0034,0.0078,0.00018,-0.00792
19971027,-0.0658,0.0012,0.0207,0.00018,-0.06562
19971028,0.041,-0.0168,-0.0236,0.00018,0.04118
19971029,0.0007,0.0087,0.0082,0.00018,0.00088
19971030,-0.0161,0.0029,0.0036,0.00018,-0.01592
19971031,0.0117,0.001,-0.0045,0.00018,0.01188
19971103,0.0231,-0.008,-0.0042,0.00021,0.02331
19971104,0.0023,-0.0005,-0.0005,0.00021,0.00251
19971105,0.0034,0.0027,-0.0019,0.00021,0.00361
19971106,-0.0051,0.0003,0.0045,0.00021,-0.00489
19971107,-0.0128,-0.004,0.002,0.00021,-0.01259
19971110,-0.0053,0.0049,0.0067,0.00021,-0.00509
19971111,0.0005,-0.0039,0.0008,0.00021,0.00071
19971112,-0.0196,-0.0029,0.0089,0.00021,-0.01939
19971113,0.0084,-0.0086,-0.0062,0.00021,0.00861
19971114,0.0121,-0.0018,-0.0091,0.00021,0.01231
19971117,0.0184,-0.0046,-0.0034,0.00021,0.01861
19971118,-0.008,-0.0005,0.0068,0.00021,-0.00779
19971119,0.0045,-0.0058,-0.0019,0.00021,0.00471
19971120,0.0137,-0.0065,-0.0026,0.00021,0.01391
19971121,0.0025,-0.0047,0.0018,0.00021,0.00271
19971124,-0.0168,-0.0004,0.0085,0.00021,-0.01659
19971125,0.0035,-0.0069,0.0014,0.00021,0.00371
19971126,0.0018,0.0006,0.0024,0.00021,0.00201
